"plot_ID","CCS_nr","tree_ID","SP_code","H_cm","D_class_cm","inv_year","inv","stand","area_m2","D_cm","H_m","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","BWI_comparisson_group","bark_type_SP_group","fruit_type_SP_group","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
140039,3,2,"rbu",203,1,2022,"BZE3","A",4.52182661939035,2.45,2.03,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","ndl",8.5950072713372e-07,0,4.2975036356686e-07
140039,3,2,"rbu",203,1,2022,"BZE3","A",4.52182661939035,2.45,2.03,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","ag",1.55827410300073,0.0071696151933435,0.779137051500365
140039,3,2,"rbu",203,1,2022,"BZE3","A",4.52182661939035,2.45,2.03,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","bg",5.64536815879253e-07,1.71054655211414e-09,2.82268407939627e-07
140039,3,2,"rbu",203,1,2022,"BZE3","A",4.52182661939035,2.45,2.03,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","total",1.55827466753755,0.00716961690389005,0.779137333768773
140039,3,3,"gfi",34,0,2022,"BZE3","A",4.52182661939035,0,0.34,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.0214595633316726,9.31988835494541e-05,0.0107297816658363
140039,3,3,"gfi",34,0,2022,"BZE3","A",4.52182661939035,0,0.34,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,3,3,"gfi",34,0,2022,"BZE3","A",4.52182661939035,0,0.34,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.0214595633316726,9.31988835494541e-05,0.0107297816658363
140039,3,4,"gfi",30,0,2022,"BZE3","A",4.52182661939035,0,0.3,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.0162921770937747,7.07569251182635e-05,0.00814608854688734
140039,3,4,"gfi",30,0,2022,"BZE3","A",4.52182661939035,0,0.3,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,3,4,"gfi",30,0,2022,"BZE3","A",4.52182661939035,0,0.3,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.0162921770937747,7.07569251182635e-05,0.00814608854688734
140039,3,5,"gfi",28,0,2022,"BZE3","A",4.52182661939035,0,0.28,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.0139968325786964,6.07882438892784e-05,0.00699841628934819
140039,3,5,"gfi",28,0,2022,"BZE3","A",4.52182661939035,0,0.28,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,3,5,"gfi",28,0,2022,"BZE3","A",4.52182661939035,0,0.28,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.0139968325786964,6.07882438892784e-05,0.00699841628934819
140039,3,6,"gfi",24,0,2022,"BZE3","A",4.52182661939035,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.00996963398667251,4.32981204041187e-05,0.00498481699333626
140039,3,6,"gfi",24,0,2022,"BZE3","A",4.52182661939035,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,3,6,"gfi",24,0,2022,"BZE3","A",4.52182661939035,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.00996963398667251,4.32981204041187e-05,0.00498481699333626
140039,3,7,"bi",44,0,2022,"BZE3","A",4.52182661939035,0,0.44,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","ag",0.00609149384211552,3.68961782016937e-05,0.00304574692105776
140039,3,7,"bi",44,0,2022,"BZE3","A",4.52182661939035,0,0.44,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","bg",0,0,0
140039,3,7,"bi",44,0,2022,"BZE3","A",4.52182661939035,0,0.44,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","total",0.00609149384211552,3.68961782016937e-05,0.00304574692105776
140039,3,8,"gfi",20,0,2022,"BZE3","A",4.52182661939035,0,0.2,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.00667421972360638,2.89861362596225e-05,0.00333710986180319
140039,3,8,"gfi",20,0,2022,"BZE3","A",4.52182661939035,0,0.2,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,3,8,"gfi",20,0,2022,"BZE3","A",4.52182661939035,0,0.2,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.00667421972360638,2.89861362596225e-05,0.00333710986180319
140039,3,9,"rbu",101,0,2022,"BZE3","A",4.52182661939035,0,1.01,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","ag",0.0506692082977199,0.000233129027377809,0.02533460414886
140039,3,9,"rbu",101,0,2022,"BZE3","A",4.52182661939035,0,1.01,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","bg",0,0,0
140039,3,9,"rbu",101,0,2022,"BZE3","A",4.52182661939035,0,1.01,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","total",0.0506692082977199,0.000233129027377809,0.02533460414886
140039,3,10,"bi",123,0,2022,"BZE3","A",4.52182661939035,0,1.23,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","ag",0.083740670582677,0.000507217241719275,0.0418703352913385
140039,3,10,"bi",123,0,2022,"BZE3","A",4.52182661939035,0,1.23,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","bg",0,0,0
140039,3,10,"bi",123,0,2022,"BZE3","A",4.52182661939035,0,1.23,106,"Bi","Birke","Betula spp.","Betula","spp.","034.001.999.DL","LB",212,30011,"BI","WAHR","Betula spp.",26,"bu","aLn","shw","BI","BI","BI","BI","aLn","Betula spp.","Betula spp.","total",0.083740670582677,0.000507217241719275,0.0418703352913385
140039,4,1,"gfi",21,0,2022,"BZE3","A",24.4432990194419,0,0.21,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.00743084768223751,3.22721714839575e-05,0.00371542384111875
140039,4,1,"gfi",21,0,2022,"BZE3","A",24.4432990194419,0,0.21,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,4,1,"gfi",21,0,2022,"BZE3","A",24.4432990194419,0,0.21,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.00743084768223751,3.22721714839575e-05,0.00371542384111875
140039,4,2,"gfi",20,0,2022,"BZE3","A",24.4432990194419,0,0.2,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.00667421972360638,2.89861362596225e-05,0.00333710986180319
140039,4,2,"gfi",20,0,2022,"BZE3","A",24.4432990194419,0,0.2,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,4,2,"gfi",20,0,2022,"BZE3","A",24.4432990194419,0,0.2,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.00667421972360638,2.89861362596225e-05,0.00333710986180319
140039,4,3,"vbe",97,0,2022,"BZE3","A",24.4432990194419,0,0.97,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","ag",0.0457090309919256,0.000210307251593849,0.0228545154959628
140039,4,3,"vbe",97,0,2022,"BZE3","A",24.4432990194419,0,0.97,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","bg",0,0,0
140039,4,3,"vbe",97,0,2022,"BZE3","A",24.4432990194419,0,0.97,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","total",0.0457090309919256,0.000210307251593849,0.0228545154959628
140039,4,4,"vbe",28,0,2022,"BZE3","A",24.4432990194419,0,0.28,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","ag",0.00192432518365511,8.85382016999717e-06,0.000962162591827556
140039,4,4,"vbe",28,0,2022,"BZE3","A",24.4432990194419,0,0.28,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","bg",0,0,0
140039,4,4,"vbe",28,0,2022,"BZE3","A",24.4432990194419,0,0.28,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","total",0.00192432518365511,8.85382016999717e-06,0.000962162591827556
140039,4,5,"vbe",53,0,2022,"BZE3","A",24.4432990194419,0,0.53,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","ag",0.00978992370885233,4.50434389844296e-05,0.00489496185442617
140039,4,5,"vbe",53,0,2022,"BZE3","A",24.4432990194419,0,0.53,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","bg",0,0,0
140039,4,5,"vbe",53,0,2022,"BZE3","A",24.4432990194419,0,0.53,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","total",0.00978992370885233,4.50434389844296e-05,0.00489496185442617
140039,4,6,"gfi",24,0,2022,"BZE3","A",24.4432990194419,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.00996963398667251,4.32981204041187e-05,0.00498481699333626
140039,4,6,"gfi",24,0,2022,"BZE3","A",24.4432990194419,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,4,6,"gfi",24,0,2022,"BZE3","A",24.4432990194419,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.00996963398667251,4.32981204041187e-05,0.00498481699333626
140039,4,7,"vbe",140,1,2022,"BZE3","A",24.4432990194419,2.45,1.4,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","fwb",1.5582732435,0.0071696151933435,0.77913662175
140039,4,7,"vbe",140,1,2022,"BZE3","A",24.4432990194419,2.45,1.4,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","ndl",8.5950072713372e-07,0,4.2975036356686e-07
140039,4,7,"vbe",140,1,2022,"BZE3","A",24.4432990194419,2.45,1.4,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","ag",1.55827410300073,0.0071696151933435,0.779137051500365
140039,4,7,"vbe",140,1,2022,"BZE3","A",24.4432990194419,2.45,1.4,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","bg",5.64536815879253e-07,1.71054655211414e-09,2.82268407939627e-07
140039,4,7,"vbe",140,1,2022,"BZE3","A",24.4432990194419,2.45,1.4,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","total",1.55827466753755,0.00716961690389005,0.779137333768773
140039,4,8,"rbu",80,0,2022,"BZE3","A",24.4432990194419,0,0.8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","ag",0.0279678284556441,0.000128679978724418,0.013983914227822
140039,4,8,"rbu",80,0,2022,"BZE3","A",24.4432990194419,0,0.8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","bg",0,0,0
140039,4,8,"rbu",80,0,2022,"BZE3","A",24.4432990194419,0,0.8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","36.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","bu","Fagus sylvatica","Fagus sylvatica","total",0.0279678284556441,0.000128679978724418,0.013983914227822
140039,4,9,"gfi",24,0,2022,"BZE3","A",24.4432990194419,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.00996963398667251,4.32981204041187e-05,0.00498481699333626
140039,4,9,"gfi",24,0,2022,"BZE3","A",24.4432990194419,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,4,9,"gfi",24,0,2022,"BZE3","A",24.4432990194419,0,0.24,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.00996963398667251,4.32981204041187e-05,0.00498481699333626
140039,4,10,"gfi",41,0,2022,"BZE3","A",24.4432990194419,0,0.41,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","ag",0.0324021528064816,0.00014072254963855,0.0162010764032408
140039,4,10,"gfi",41,0,2022,"BZE3","A",24.4432990194419,0,0.41,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","bg",0,0,0
140039,4,10,"gfi",41,0,2022,"BZE3","A",24.4432990194419,0,0.41,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","26.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","fi","Picea abies","Picea abies","total",0.0324021528064816,0.00014072254963855,0.0162010764032408
140040,1,1,"wta",154,1,2022,"BZE3","A",39.5919214168654,2.45,1.54,201,"WTa","Weiß-Tanne","Abies alba","Abies","alba","26.001.006","NB",100,30012,"TA","WAHR","Abies alba",3,"ta","fi","fi","FI","FI","aNB","FI","ta","Abies alba","Abies alba","fwb",1.02154781343001,0.00443658215372653,0.510773906715005
140040,1,1,"wta",154,1,2022,"BZE3","A",39.5919214168654,2.45,1.54,201,"WTa","Weiß-Tanne","Abies alba","Abies","alba","26.001.006","NB",100,30012,"TA","WAHR","Abies alba",3,"ta","fi","fi","FI","FI","aNB","FI","ta","Abies alba","Abies alba","ndl",0.34226430956999,0,0.171132154784995
140040,1,1,"wta",154,1,2022,"BZE3","A",39.5919214168654,2.45,1.54,201,"WTa","Weiß-Tanne","Abies alba","Abies","alba","26.001.006","NB",100,30012,"TA","WAHR","Abies alba",3,"ta","fi","fi","FI","FI","aNB","FI","ta","Abies alba","Abies alba","ag",1.363812123,0.00443658215372653,0.6819060615
140040,1,1,"wta",154,1,2022,"BZE3","A",39.5919214168654,2.45,1.54,201,"WTa","Weiß-Tanne","Abies alba","Abies","alba","26.001.006","NB",100,30012,"TA","WAHR","Abies alba",3,"ta","fi","fi","FI","FI","aNB","FI","ta","Abies alba","Abies alba","bg",0.504397363429665,0.00208820508459881,0.252198681714833
140040,1,1,"wta",154,1,2022,"BZE3","A",39.5919214168654,2.45,1.54,201,"WTa","Weiß-Tanne","Abies alba","Abies","alba","26.001.006","NB",100,30012,"TA","WAHR","Abies alba",3,"ta","fi","fi","FI","FI","aNB","FI","ta","Abies alba","Abies alba","total",1.86820948642967,0.00652478723832535,0.934104743214833
140040,1,2,"vbe",43,0,2022,"BZE3","A",39.5919214168654,0,0.43,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","ag",0.00574472756408284,2.64314915223452e-05,0.00287236378204142
140040,1,2,"vbe",43,0,2022,"BZE3","A",39.5919214168654,0,0.43,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","bg",0,0,0
140040,1,2,"vbe",43,0,2022,"BZE3","A",39.5919214168654,0,0.43,121,"Vbe","Vogelbeere","Sorbus aucuparia","Sorbus","aucuparia","80.028.002","LB",64,30011,"VB","WAHR","Sorbus aucuparia",36,"bu","aLh","bu","BU","BU","aLB","VB","aLh","Sorbus spp.","Sorbus spp.","total",0.00574472756408284,2.64314915223452e-05,0.00287236378204142
