plot_ID,inv,inv_year,stand,tree_ID,tree_inventory_status,multi_stem,dist_cm,azi_gon,age,age_meth,SP_code,Chr_code_ger,tpS_ID,LH_NH,H_SP_group,BWI_SP_group,Bio_SP_group,N_SP_group,N_bg_SP_group,N_f_SP_group_MoMoK,DBH_class,Kraft,C_layer,H_dm,H_m,H_method,C_h_dm,D_mm,DBH_h_cm,DBH_cm,BA_m2,CCS_r_m,stand_plot_A_ha,plot_A_ha,compartiment,B_kg_tree,N_kg_tree,C_kg_tree
1,HBI,2012,A,27,-9,0,892,6,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,25,3,1,NA,"22,9710281387064",coeff_SP_P,NA,288,150,"28,8877192982456","0,0655415023594645","12,62","0,0500343869018386","0,0500343869018386",sw,"417,42717729408","0,600260280948887","208,71358864704"
1,HBI,2012,A,9,-9,0,1743,110,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,30,3,1,NA,"23,2349409829199",coeff_SP_P,NA,300,130,30,"0,0706858347057703","17,84","0,0999860870850348","0,0999860870850348",sw,"445,21691157264","0,640221918841456","222,60845578632"
1,HBI,2012,A,24,-9,0,1206,347,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,25,3,1,219,"21,9",sampled,149,279,130,"27,9","0,0611361784370208","12,62","0,0500343869018386","0,0500343869018386",ag,"463,353043457471","0,831670116142922","231,676521728736"
1,HBI,2012,A,20,-9,0,1055,287,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,30,3,1,182,"18,2",sampled,90,346,150,"34,6877192982456","0,0945020813317699","17,84","0,0999860870850348","0,0999860870850348",ag,"488,395505894195","1,13682667837271","244,197752947097"
1,HBI,2012,A,5,-9,0,1553,76,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,35,2,1,249,"24,9",sampled,159,369,130,"36,9","0,10694059932636","17,84","0,0999860870850348","0,0999860870850348",sw,"498,593925983219","0,665622891187597","249,296962991609"
1,HBI,2012,A,24,-9,0,1206,347,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,25,3,1,219,"21,9",sampled,149,279,130,"27,9","0,0611361784370208","12,62","0,0500343869018386","0,0500343869018386",total,"504,85745399966","0,957428480085753","252,42872699983"
1,HBI,2012,A,27,-9,0,892,6,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,25,3,1,NA,"22,9710281387064",coeff_SP_P,NA,288,150,"28,8877192982456","0,0655415023594645","12,62","0,0500343869018386","0,0500343869018386",ag,"530,639380163354","0,9478051330002","265,319690081677"
1,HBI,2012,A,20,-9,0,1055,287,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,30,3,1,182,"18,2",sampled,90,346,150,"34,6877192982456","0,0945020813317699","17,84","0,0999860870850348","0,0999860870850348",total,"557,211452624727","1,34533899696622","278,605726312364"
1,HBI,2012,A,9,-9,0,1743,110,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,30,3,1,NA,"23,2349409829199",coeff_SP_P,NA,300,130,30,"0,0706858347057703","17,84","0,0999860870850348","0,0999860870850348",ag,"564,734951592016","1,00628683388198","282,367475796008"
1,HBI,2012,A,27,-9,0,892,6,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,25,3,1,NA,"22,9710281387064",coeff_SP_P,NA,288,150,"28,8877192982456","0,0655415023594645","12,62","0,0500343869018386","0,0500343869018386",total,"575,635744434466","1,08414411674167","287,817872217233"
1,HBI,2012,A,9,-9,0,1743,110,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,30,3,1,NA,"23,2349409829199",coeff_SP_P,NA,300,130,30,"0,0706858347057703","17,84","0,0999860870850348","0,0999860870850348",total,"613,857031717068","1,15512673666089","306,928515858534"
1,HBI,2012,A,4,-9,0,1233,68,93,1,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,35,3,1,205,"20,5",sampled,85,357,180,"35,919298245614","0,101331755818638","17,84","0,0999860870850348","0,0999860870850348",sw,"638,901543261404","0,852933560253974","319,450771630702"
1,HBI,2012,A,8,-9,0,1669,112,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,30,2,1,253,"25,3",sampled,185,347,130,"34,7","0,0945690074565234","17,84","0,0999860870850348","0,0999860870850348",sw,"656,297146871523","0,94375529720125","328,148573435761"
1,HBI,2012,A,5,-9,0,1553,76,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,35,2,1,249,"24,9",sampled,159,369,130,"36,9","0,10694059932636","17,84","0,0999860870850348","0,0999860870850348",ag,"675,449507602401","1,465672468756","337,7247538012"
1,HBI,2012,A,19,-9,0,1220,264,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,40,2,1,255,"25,5",sampled,152,423,130,"42,3","0,140530507978542","17,84","0,0999860870850348","0,0999860870850348",sw,"682,149788282019","0,910669967356495","341,07489414101"
1,HBI,2012,A,5,-9,0,1553,76,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,35,2,1,249,"24,9",sampled,159,369,130,"36,9","0,10694059932636","17,84","0,0999860870850348","0,0999860870850348",total,"754,888942888958","1,70637395767427","377,444471444479"
1,HBI,2012,A,15,-9,0,1225,247,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,NA,"23,917616399443",coeff_SP_P,NA,470,130,47,"0,173494454294496","17,84","0,0999860870850348","0,0999860870850348",sw,"805,976933284458","1,07597920593475","402,988466642229"
1,HBI,2012,A,18,-9,0,1158,264,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,NA,"23,9320224954717",coeff_SP_P,NA,471,130,"47,1","0,174233513966253","17,84","0,0999860870850348","0,0999860870850348",sw,"810,139181356798","1,08153580711133","405,069590678399"
1,HBI,2012,A,8,-9,0,1669,112,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,30,2,1,253,"25,3",sampled,185,347,130,"34,7","0,0945690074565234","17,84","0,0999860870850348","0,0999860870850348",ag,"818,245583452273","1,43851493760634","409,122791726136"
1,HBI,2012,A,11,-9,0,739,190,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,3,1,NA,"23,9606387728685",coeff_SP_P,NA,473,130,"47,3","0,175716345698748","17,84","0,0999860870850348","0,0999860870850348",sw,"818,497669689059","1,09269438903489","409,248834844529"
1,HBI,2012,A,21,-9,0,1697,303,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,35,2,1,242,"24,2",sampled,150,393,130,"39,3","0,121303960938572","17,84","0,0999860870850348","0,0999860870850348",sw,"825,005459287174","1,18635785045496","412,502729643587"
1,HBI,2012,A,8,-9,0,1669,112,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,30,2,1,253,"25,3",sampled,185,347,130,"34,7","0,0945690074565234","17,84","0,0999860870850348","0,0999860870850348",total,"887,118114985506","1,64719870815204","443,559057492753"
1,HBI,2012,A,10,-9,0,809,144,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,238,"23,8",sampled,141,494,130,"49,4","0,19166542620286","17,84","0,0999860870850348","0,0999860870850348",sw,"893,445029132949","1,19274911389249","446,722514566475"
1,HBI,2012,A,4,-9,0,1233,68,93,1,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,35,3,1,205,"20,5",sampled,85,357,180,"35,919298245614","0,101331755818638","17,84","0,0999860870850348","0,0999860870850348",ag,"901,319211101134","2,18444105382153","450,659605550567"
1,HBI,2012,A,19,-9,0,1220,264,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,40,2,1,255,"25,5",sampled,152,423,130,"42,3","0,140530507978542","17,84","0,0999860870850348","0,0999860870850348",ag,"918,453213647827","1,97706334652284","459,226606823914"
1,HBI,2012,A,14,-9,0,1526,180,93,1,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,45,3,1,164,"16,4",sampled,35,501,100,"49,9684210526316","0,196101598698965","17,84","0,0999860870850348","0,0999860870850348",sw,"925,457891081578","1,23548628459391","462,728945540789"
1,HBI,2012,A,13,-9,0,1170,166,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,50,2,1,NA,"24,4093060235362",coeff_SP_P,NA,507,130,"50,7","0,201885812503151","17,84","0,0999860870850348","0,0999860870850348",sw,"967,529483590079","1,29165186059276","483,76474179504"
1,HBI,2012,A,4,-9,0,1233,68,93,1,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,35,3,1,205,"20,5",sampled,85,357,180,"35,919298245614","0,101331755818638","17,84","0,0999860870850348","0,0999860870850348",total,"975,942126663299","2,41054848797489","487,97106333165"
1,HBI,2012,A,19,-9,0,1220,264,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,40,2,1,255,"25,5",sampled,152,423,130,"42,3","0,140530507978542","17,84","0,0999860870850348","0,0999860870850348",total,"1027,5377226296","2,30758940873761","513,768861314799"
1,HBI,2012,A,21,-9,0,1697,303,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,35,2,1,242,"24,2",sampled,150,393,130,"39,3","0,121303960938572","17,84","0,0999860870850348","0,0999860870850348",ag,"1028,9443881518","1,8019225169687","514,472194075898"
1,HBI,2012,A,3,-9,0,1300,49,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,50,2,1,244,"24,4",sampled,151,525,130,"52,5","0,216475368786422","17,84","0,0999860870850348","0,0999860870850348",sw,"1043,08960792714","1,39252462658273","521,54480396357"
1,HBI,2012,A,15,-9,0,1225,247,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,NA,"23,917616399443",coeff_SP_P,NA,470,130,47,"0,173494454294496","17,84","0,0999860870850348","0,0999860870850348",ag,"1103,25855255108","2,399752272546","551,629276275541"
1,HBI,2012,A,18,-9,0,1158,264,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,NA,"23,9320224954717",coeff_SP_P,NA,471,130,"47,1","0,174233513966253","17,84","0,0999860870850348","0,0999860870850348",ag,"1108,77670699778","2,41134253760671","554,388353498888"
1,HBI,2012,A,11,-9,0,739,190,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,3,1,NA,"23,9606387728685",coeff_SP_P,NA,473,130,"47,3","0,175716345698748","17,84","0,0999860870850348","0,0999860870850348",ag,"1119,85726899552","2,43461307050391","559,928634497759"
1,HBI,2012,A,21,-9,0,1697,303,73,1,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,35,2,1,242,"24,2",sampled,150,393,130,"39,3","0,121303960938572","17,84","0,0999860870850348","0,0999860870850348",total,"1120,9004462235","2,08054937292596","560,45022311175"
1,HBI,2012,A,10,-9,0,809,144,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,238,"23,8",sampled,141,494,130,"49,4","0,19166542620286","17,84","0,0999860870850348","0,0999860870850348",ag,"1224,63652897532","2,66349774613985","612,318264487662"
1,HBI,2012,A,15,-9,0,1225,247,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,NA,"23,917616399443",coeff_SP_P,NA,470,130,47,"0,173494454294496","17,84","0,0999860870850348","0,0999860870850348",total,"1242,57803001398","2,82189028925857","621,289015006988"
1,HBI,2012,A,18,-9,0,1158,264,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,NA,"23,9320224954717",coeff_SP_P,NA,471,130,"47,1","0,174233513966253","17,84","0,0999860870850348","0,0999860870850348",total,"1248,78544930237","2,83556902678964","624,392724651186"
1,HBI,2012,A,11,-9,0,739,190,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,3,1,NA,"23,9606387728685",coeff_SP_P,NA,473,130,"47,3","0,175716345698748","17,84","0,0999860870850348","0,0999860870850348",total,"1261,25035432144","2,86303411904147","630,625177160722"
1,HBI,2012,A,13,-9,0,1170,166,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,50,2,1,NA,"24,4093060235362",coeff_SP_P,NA,507,130,"50,7","0,201885812503151","17,84","0,0999860870850348","0,0999860870850348",ag,"1317,2684139928","2,84860663329761","658,634206996401"
1,HBI,2012,A,14,-9,0,1526,180,93,1,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,45,3,1,164,"16,4",sampled,35,501,100,"49,9684210526316","0,196101598698965","17,84","0,0999860870850348","0,0999860870850348",ag,"1359,01420972871","3,30594001641975","679,507104864354"
1,HBI,2012,A,10,-9,0,809,144,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,45,2,1,238,"23,8",sampled,141,494,130,"49,4","0,19166542620286","17,84","0,0999860870850348","0,0999860870850348",total,"1381,03572682575","3,13738731562665","690,517863412877"
1,HBI,2012,A,3,-9,0,1300,49,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,50,2,1,244,"24,4",sampled,151,525,130,"52,5","0,216475368786422","17,84","0,0999860870850348","0,0999860870850348",ag,"1420,30434045048","3,06931392155706","710,152170225242"
1,HBI,2012,A,31,-9,0,374,398,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,55,2,1,269,"26,9",sampled,165,589,130,"58,9","0,272471116244006","17,84","0,0999860870850348","0,0999860870850348",sw,"1461,42960273816","1,95100851965544","730,71480136908"
1,HBI,2012,A,13,-9,0,1170,166,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,50,2,1,NA,"24,4093060235362",coeff_SP_P,NA,507,130,"50,7","0,201885812503151","17,84","0,0999860870850348","0,0999860870850348",total,"1483,3911187813","3,35195842880677","741,695559390651"
1,HBI,2012,A,14,-9,0,1526,180,93,1,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,45,3,1,164,"16,4",sampled,35,501,100,"49,9684210526316","0,196101598698965","17,84","0,0999860870850348","0,0999860870850348",total,"1519,62391145514","3,79258741265085","759,811955727572"
1,HBI,2012,A,22,-9,0,1364,322,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,55,2,1,233,"23,3",sampled,137,634,150,"63,4877192982456","0,316569691725309","17,84","0,0999860870850348","0,0999860870850348",sw,"1561,10522860516","2,08407548018789","780,55261430258"
1,HBI,2012,A,3,-9,0,1300,49,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,50,2,1,244,"24,4",sampled,151,525,130,"52,5","0,216475368786422","17,84","0,0999860870850348","0,0999860870850348",total,"1600,44442784508","3,61513838636267","800,222213922538"
1,HBI,2012,A,31,-9,0,374,398,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,55,2,1,269,"26,9",sampled,165,589,130,"58,9","0,272471116244006","17,84","0,0999860870850348","0,0999860870850348",ag,"1942,24847603038","4,10740429242317","971,12423801519"
1,HBI,2012,A,22,-9,0,1364,322,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,55,2,1,233,"23,3",sampled,137,634,150,"63,4877192982456","0,316569691725309","17,84","0,0999860870850348","0,0999860870850348",ag,"2151,08778261653","4,67658918024756","1075,54389130827"
1,HBI,2012,A,31,-9,0,374,398,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,55,2,1,269,"26,9",sampled,165,589,130,"58,9","0,272471116244006","17,84","0,0999860870850348","0,0999860870850348",total,"2177,54094734798","4,82034048051549","1088,77047367399"
1,HBI,2012,A,22,-9,0,1364,322,93,1,wli,WLi,27,LB,bu,aLh,bu,BU,BU,aLB,55,2,1,233,"23,3",sampled,137,634,150,"63,4877192982456","0,316569691725309","17,84","0,0999860870850348","0,0999860870850348",total,"2431,14435083459","5,52516058194827","1215,57217541729"
2,HBI,2011,A,16,-9,0,1314,316,85,5,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,40,2,1,226,"22,6",sampled,110,401,130,"40,1","0,126292810072473","17,84","0,0999404070914056","0,0999860870850348",sb,"-7,62503296779598","-0,0407786763117729","-3,81251648389799"
2,HBI,2011,A,19,-9,0,817,44,85,5,rka,RKa,35,LB,bu,aLh,bu,BU,BU,aLB,15,4,1,133,"13,3",sampled,67,191,130,"19,1","0,0286521103989023","12,62","0,0500115280167522","0,0500343869018386",stb,"0,19632138938055","0,00141881468105323","0,098160694690275"
2,HBI,2011,A,4,-9,0,513,151,35,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,10,4,1,137,"13,7",sampled,61,127,130,"12,7","0,0126676869774374","12,62","0,0500115280167522","0,0500343869018386",stb,"0,283398601389145","0,00204812169223935","0,141699300694573"
2,HBI,2011,A,15,-9,0,1186,314,35,5,sah,SAh,24,LB,bu,aLh,bu,AH,BU,aLB,10,4,1,147,"14,7",sampled,62,144,130,"14,4","0,0162860163162095","12,62","0,0500115280167522","0,0500343869018386",stb,"0,304165455854818","0,00235089480830189","0,152082727927409"
2,HBI,2011,A,20,-9,0,812,45,85,5,rka,RKa,35,LB,bu,aLh,bu,BU,BU,aLB,20,4,1,143,"14,3",sampled,82,232,130,"23,2","0,0422732707467043","12,62","0,0500115280167522","0,0500343869018386",stb,"0,306298410690756","0,00221361861406209","0,153149205345378"
2,HBI,2011,A,12,-9,0,585,230,85,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,20,3,1,184,"18,4",sampled,132,210,130,21,"0,0346360590058275","12,62","0,0500115280167522","0,0500343869018386",stb,"0,766192958607142","0,00498561758165667","0,383096479303571"
2,HBI,2011,A,13,-9,0,205,273,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,20,3,1,185,"18,5",sampled,63,208,130,"20,8","0,0339794661412272","12,62","0,0500115280167522","0,0500343869018386",stb,"0,881569618481208","0,00637110363276369","0,440784809240604"
2,HBI,2011,A,26,-9,0,1669,48,105,5,rka,RKa,35,LB,bu,aLh,bu,BU,BU,aLB,35,4,1,153,"15,3",sampled,78,399,130,"39,9","0,125036173011037","17,84","0,0999404070914056","0,0999860870850348",stb,"0,939793008308459","0,00679188407104523","0,46989650415423"
2,HBI,2011,A,3,-9,0,1212,136,75,5,sah,SAh,24,LB,bu,aLh,bu,AH,BU,aLB,20,3,1,223,"22,3",sampled,132,230,130,23,"0,041547562843725","12,62","0,0500115280167522","0,0500343869018386",stb,"0,966144877106333","0,00746733375515485","0,483072438553167"
2,HBI,2011,A,2,-9,0,1205,123,25,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,20,4,1,NA,"18,549742647142",coeff_SP_P,NA,220,130,22,"0,0380132711084365","12,62","0,0500115280167522","0,0500343869018386",stb,"0,972526418421168","0,00702844842592978","0,486263209210584"
2,HBI,2011,A,23,-9,0,1148,36,105,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,25,3,1,NA,"19,3676316929371",coeff_SP_P,NA,277,130,"27,7","0,0602628156793228","12,62","0,0500115280167522","0,0500343869018386",stb,"1,34051692970652","0,00872274366160032","0,67025846485326"
2,HBI,2011,A,21,-9,0,1046,41,105,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,25,3,1,180,18,sampled,102,297,130,"29,7","0,0692791865951255","12,62","0,0500115280167522","0,0500343869018386",stb,"1,45345953007796","0,00945766116221729","0,72672976503898"
2,HBI,2011,A,4,-9,0,513,151,35,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,10,4,1,137,"13,7",sampled,61,127,130,"12,7","0,0126676869774374","12,62","0,0500115280167522","0,0500343869018386",ndl,"1,66248798127448",0,"0,83124399063724"
2,HBI,2011,A,4,-9,0,513,151,35,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,10,4,1,137,"13,7",sampled,61,127,130,"12,7","0,0126676869774374","12,62","0,0500115280167522","0,0500343869018386",stw,"1,6954008579142","0,00226336014531546","0,8477004289571"
2,HBI,2011,A,22,-9,0,1235,14,105,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,30,3,1,NA,"20,3265285070282",coeff_SP_P,NA,317,130,"31,7","0,0789238760416462","17,84","0,0999404070914056","0,0999860870850348",stb,"1,77453097235937","0,0115468730371424","0,887265486179685"
2,HBI,2011,A,27,-9,0,936,98,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,25,2,1,211,"21,1",sampled,85,294,130,"29,4","0,0678866756514218","12,62","0,0500115280167522","0,0500343869018386",stb,"1,82393371118939","0,0131815689307657","0,911966855594695"
2,HBI,2011,A,10,-9,0,1096,273,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,30,3,1,NA,"21,7402700263667",coeff_SP_P,NA,303,130,"30,3","0,0721066199833563","17,84","0,0999404070914056","0,0999860870850348",stb,"1,97927969189315","0,0143042543333118","0,989639845946575"
2,HBI,2011,A,14,-9,0,350,283,105,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,30,2,1,210,21,sampled,82,342,130,"34,2","0,0918633107836191","17,84","0,0999404070914056","0,0999860870850348",stb,"2,08141425485205","0,0135437625563223","1,04070712742602"
2,HBI,2011,A,15,-9,0,1186,314,35,5,sah,SAh,24,LB,bu,aLh,bu,AH,BU,aLB,10,4,1,147,"14,7",sampled,62,144,130,"14,4","0,0162860163162095","12,62","0,0500115280167522","0,0500343869018386",ndl,"2,11544373788873",0,"1,05772186894437"
2,HBI,2011,A,6,-9,0,869,194,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,30,3,1,215,"21,5",sampled,62,320,130,32,"0,0804247719318987","17,84","0,0999404070914056","0,0999860870850348",stb,"2,15282766436341","0,0155584855303544","1,0764138321817"
2,HBI,2011,A,11,-9,0,819,257,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,30,2,1,NA,"22,5032176538524",coeff_SP_P,NA,326,130,"32,6","0,0834689752132272","17,84","0,0999404070914056","0,0999860870850348",stb,"2,32485471874572","0,0168017250523753","1,16242735937286"
2,HBI,2011,A,1,-9,0,590,120,105,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,35,2,1,221,"22,1",sampled,115,362,130,"36,2","0,102921716924255","17,84","0,0999404070914056","0,0999860870850348",stb,"2,3834375548195","0,0155090281692105","1,19171877740975"
2,HBI,2011,A,17,-9,0,690,399,105,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,35,2,1,NA,"21,7491083967489",coeff_SP_P,NA,383,130,"38,3","0,115209271190608","17,84","0,0999404070914056","0,0999860870850348",stb,"2,6130705577958","0,0170032501195773","1,3065352788979"
2,HBI,2011,A,15,-9,0,1186,314,35,5,sah,SAh,24,LB,bu,aLh,bu,AH,BU,aLB,10,4,1,147,"14,7",sampled,62,144,130,"14,4","0,0162860163162095","12,62","0,0500115280167522","0,0500343869018386",stw,"2,61803522392448","0,00383542160304936","1,30901761196224"
2,HBI,2011,A,19,-9,0,817,44,85,5,rka,RKa,35,LB,bu,aLh,bu,BU,BU,aLB,15,4,1,133,"13,3",sampled,67,191,130,"19,1","0,0286521103989023","12,62","0,0500115280167522","0,0500343869018386",stw,"3,0538786713552","0,00407692802625919","1,5269393356776"
2,HBI,2011,A,7,-9,0,1451,202,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,35,1,1,256,"25,6",sampled,112,391,130,"39,1","0,120072456618365","17,84","0,0999404070914056","0,0999860870850348",stb,"3,61372624628094","0,0261163995818724","1,80686312314047"
2,HBI,2011,A,9,-9,0,1665,241,85,5,bah,BAh,23,LB,bu,aLh,bu,AH,BU,aLB,40,1,1,272,"27,2",sampled,146,449,130,"44,9","0,158337055139089","17,84","0,0999404070914056","0,0999860870850348",stb,"3,85160664366882","0,0297690677489163","1,92580332183441"
2,HBI,2011,A,16,-9,0,1314,316,85,5,ges,GEs,21,LB,bu,aLh,bu,ES,BU,aLB,40,2,1,226,"22,6",sampled,110,401,130,"40,1","0,126292810072473","17,84","0,0999404070914056","0,0999860870850348",stb,"4,10274622680379","0,0219414868209467","2,05137311340189"
2,HBI,2011,A,18,-9,0,482,28,105,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,45,1,1,NA,"23,5556410901802",coeff_SP_P,NA,479,130,"47,9","0,180202540008074","17,84","0,0999404070914056","0,0999860870850348",stb,"4,10908974553593","0,0267378469742023","2,05454487276796"
2,HBI,2011,A,13,-9,0,205,273,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,20,3,1,185,"18,5",sampled,63,208,130,"20,8","0,0339794661412272","12,62","0,0500115280167522","0,0500343869018386",ndl,"4,19090162092757",0,"2,09545081046379"
2,HBI,2011,A,12,-9,0,585,230,85,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,20,3,1,184,"18,4",sampled,132,210,130,21,"0,0346360590058275","12,62","0,0500115280167522","0,0500343869018386",ndl,"4,31077706921633",0,"2,15538853460817"
2,HBI,2011,A,5,-9,0,402,180,105,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,45,1,1,240,24,sampled,123,496,130,"49,6","0,193220514566387","17,84","0,0999404070914056","0,0999860870850348",stb,"4,42663832038558","0,028804135550749","2,21331916019279"
2,HBI,2011,A,3,-9,0,1212,136,75,5,sah,SAh,24,LB,bu,aLh,bu,AH,BU,aLB,20,3,1,223,"22,3",sampled,132,230,130,23,"0,041547562843725","12,62","0,0500115280167522","0,0500343869018386",ndl,"4,51167338157457",0,"2,25583669078729"
2,HBI,2011,A,19,-9,0,817,44,85,5,rka,RKa,35,LB,bu,aLh,bu,BU,BU,aLB,15,4,1,133,"13,3",sampled,67,191,130,"19,1","0,0286521103989023","12,62","0,0500115280167522","0,0500343869018386",ndl,"4,6044301010316",0,"2,3022150505158"
2,HBI,2011,A,2,-9,0,1205,123,25,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,20,4,1,NA,"18,549742647142",coeff_SP_P,NA,220,130,22,"0,0380132711084365","12,62","0,0500115280167522","0,0500343869018386",ndl,"4,79110812638242",0,"2,39555406319121"
2,HBI,2011,A,8,-9,0,1168,229,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,45,1,1,259,"25,9",sampled,90,465,130,"46,5","0,169822717880613","17,84","0,0999404070914056","0,0999860870850348",stb,"4,94653282985531","0,0357485927613643","2,47326641492766"
2,HBI,2011,A,20,-9,0,812,45,85,5,rka,RKa,35,LB,bu,aLh,bu,BU,BU,aLB,20,4,1,143,"14,3",sampled,82,232,130,"23,2","0,0422732707467043","12,62","0,0500115280167522","0,0500343869018386",stw,"4,97717078501611","0,00664452299799651","2,48858539250805"
2,HBI,2011,A,12,-9,0,585,230,85,5,ei,Ei,17,LB,ei,ei,ei,EI,EI,aLB,20,3,1,184,"18,4",sampled,132,210,130,21,"0,0346360590058275","12,62","0,0500115280167522","0,0500343869018386",stw,"5,06380496398979","0,00887178629691011","2,5319024819949"
2,HBI,2011,A,13,-9,0,205,273,105,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,20,3,1,185,"18,5",sampled,63,208,130,"20,8","0,0339794661412272","12,62","0,0500115280167522","0,0500343869018386",stw,"5,80757524710225","0,0077531129548815","2,90378762355112"
2,HBI,2011,A,2,-9,0,1205,123,25,5,hbu,HBu,16,LB,bu,aLh,bu,BU,BU,aLB,20,4,1,NA,"18,549742647142",coeff_SP_P,NA,220,130,22,"0,0380132711084365","12,62","0,0500115280167522","0,0500343869018386",stw,"6,50270748764681","0,00868111449600849","3,25135374382341"
