"SP_P_ID","plot_ID","inv","inv_year","stand","tree_ID","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Chr_code_ger","bot_name","tpS_ID","LH_NH","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","DBH_class","Kraft","C_layer","H_dm","H_m","H_method","C_h_dm","D_mm","DBH_h_cm","DBH_cm","BA_m2","CCS_r_m","stand_plot_A_ha","plot_A_ha","DBH_class_10","state","tree_inventory_status","DBH_incl_growth","growth_method","BA_m2_incl_growth","height_inc_growth","DBH_h_m","R2.x","R2.y","mean_DBH_cm","Dg_cm","Hg_m","R2_comb","H_new_method","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
"140042gfi",140042,"HBI",2011,"A",11,0,900,357,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.6023795876187,"coeff_sp",NA,388,130,38.8,0.118236981110505,17.84,0.0500310234927872,0.0999860870850348,"30","14",7,38.8,"no growth",0.118236981110505,28.6023795876187,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","fwb",80.5554299388607,0.349852232224472,40.2777149694303
"140042gfi",140042,"HBI",2011,"A",11,0,900,357,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.6023795876187,"coeff_sp",NA,388,130,38.8,0.118236981110505,17.84,0.0500310234927872,0.0999860870850348,"30","14",7,38.8,"no growth",0.118236981110505,28.6023795876187,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","ndl",39.7259565015494,0,19.8629782507747
"140042gfi",140042,"HBI",2011,"A",11,0,900,357,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.6023795876187,"coeff_sp",NA,388,130,38.8,0.118236981110505,17.84,0.0500310234927872,0.0999860870850348,"30","14",7,38.8,"no growth",0.118236981110505,28.6023795876187,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","bg",101.695075830832,0.421017613939644,50.847537915416
"140042gfi",140042,"HBI",2011,"A",11,0,900,357,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.6023795876187,"coeff_sp",NA,388,130,38.8,0.118236981110505,17.84,0.0500310234927872,0.0999860870850348,"30","14",7,38.8,"no growth",0.118236981110505,28.6023795876187,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","total",817.884919713792,1.44671948950467,408.942459856896
"140042gfi",140042,"HBI",2011,"A",11,0,900,357,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.6023795876187,"coeff_sp",NA,388,130,38.8,0.118236981110505,17.84,0.0500310234927872,0.0999860870850348,"30","14",7,38.8,"no growth",0.118236981110505,28.6023795876187,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","ag",716.18984388296,1.02570187556503,358.09492194148
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","stw",26.8198791854961,0.0217777418986228,13.409939592748
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","stb",2.29698132885099,0.0111173896316388,1.1484906644255
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","sw",596.684957154214,0.484508185209222,298.342478577107
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","sb",51.2062000837383,0.247838008405293,25.6031000418692
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","fwb",91.3848995446857,0.39688461872257,45.6924497723428
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","ndl",43.7763641441518,0,21.8881820720759
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","bg",117.82131543475,0.487780245899865,58.910657717375
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","total",929.990596875887,1.64990618976721,464.995298437943
"140042gfi",140042,"HBI",2011,"A",12,0,233,370,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",40,2,1,300,30,"sampled",208,409,130,40.9,0.131382190171289,17.84,0.0500310234927872,0.0999860870850348,"40","14",7,40.9,"no growth",0.131382190171289,29.3860446938931,1.3,0.678683251666015,0.818618937104054,41.5636363636364,42.3318706499875,30.2930097069864,0.818618937104054,"coeff_sp","ag",812.169281441137,1.16212594386735,406.084640720568
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stw",24.6012937247331,0.0199762505044833,12.3006468623666
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stb",2.11615880114142,0.0102422085975245,1.05807940057071
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sw",548.206586853171,0.445143748524775,274.103293426585
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sb",47.4582554124209,0.229697956196117,23.7291277062104
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","fwb",84.064333910149,0.365091402171777,42.0321669550745
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","ndl",41.0512824464093,0,20.5256412232047
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","bg",106.901659854415,0.442572871797278,53.4508299272075
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","total",854.39957100244,1.51272443779195,427.19978550122
"140042gfi",140042,"HBI",2011,"B",13,0,403,39,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.8706741081337,"coeff_sp",NA,395,130,39.5,0.122541748444087,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,39.5,"no growth",0.122541748444087,28.8706741081336,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","ag",747.497911148025,1.07015156599468,373.748955574012
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stw",50.155915921961,0.0407266037286323,25.0779579609805
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stb",4.14110760417984,0.0200429608042304,2.07055380208992
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sw",1091.54045441942,0.886330848988569,545.77022720971
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sb",88.1177309396929,0.426489817748114,44.0588654698465
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","fwb",172.787112219421,0.750414428368945,86.3935561097105
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","ndl",71.4786043319109,0,35.7393021659555
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","bg",242.953385976038,1.0058270179408,121.476692988019
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","total",1721.17431141262,3.12983167757929,860.587155706312
"140042gfi",140042,"HBI",2011,"B",14,0,950,10,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",50,1,1,NA,32.8382850207257,"coeff_sp",NA,530,130,53,0.220618344098343,17.84,0.0499093835986184,0.0999860870850348,"50","14",7,53,"no growth",0.220618344098343,32.8382850207257,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","ag",1478.22092543659,2.12400465963849,739.110462718293
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stw",21.7560099390468,0.017665880070506,10.8780049695234
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stb",1.88253505624,0.0091114696722016,0.94126752812
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sw",485.637840372058,0.394337926382111,242.818920186029
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sb",42.57252091137,0.206051001211031,21.286260455685
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","fwb",74.7702497029011,0.324727194459699,37.3851248514505
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","ndl",37.5114716417982,0,18.7557358208991
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","bg",93.1536476245814,0.385656101165767,46.5768238122907
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","total",757.284275247996,1.33754957296132,378.642137623998
"140042gfi",140042,"HBI",2011,"B",15,0,1474,397,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,28.1253615635953,"coeff_sp",NA,376,130,37.6,0.111036450748478,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,37.6,"no growth",0.111036450748478,28.1253615635952,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","ag",664.130627623414,0.951893471795549,332.065313811707
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stw",18.436075752742,0.0149700935112265,9.218037876371
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stb",1.60727735736421,0.00777922240964278,0.803638678682105
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sw",412.05921302668,0.334592080977664,206.02960651334
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sb",36.7466534502102,0.177853802699017,18.3733267251051
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","fwb",64.0477935422062,0.278159567353801,32.0238967711031
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","ndl",33.2989868244229,0,16.6494934122114
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","bg",77.4834944130877,0.320781666870183,38.7417472065438
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","total",643.679494366713,1.13413643382154,321.839747183357
"140042gfi",140042,"HBI",2011,"B",16,0,1747,52,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",35,2,1,NA,27.103387739496,"coeff_sp",NA,352,130,35.2,0.0973139740375975,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,35.2,"no growth",0.0973139740375975,27.103387739496,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","ag",566.195999953626,0.813354766951352,283.097999976813
"140042gfi",140042,"HBI",2011,"B",17,0,1527,50,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,325,32.5,"sampled",227,340,130,34,0.090792027688745,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,34,"no growth",0.090792027688745,26.5566059556882,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stw",16.8910359627027,0.0137155212017146,8.44551798135135
"140042gfi",140042,"HBI",2011,"B",17,0,1527,50,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,325,32.5,"sampled",227,340,130,34,0.090792027688745,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,34,"no growth",0.090792027688745,26.5566059556882,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","stb",1.47811322519858,0.00715406800996113,0.73905661259929
"140042gfi",140042,"HBI",2011,"B",17,0,1527,50,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,325,32.5,"sampled",227,340,130,34,0.090792027688745,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,34,"no growth",0.090792027688745,26.5566059556882,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sw",377.605727957126,0.306615851101186,188.802863978563
"140042gfi",140042,"HBI",2011,"B",17,0,1527,50,85,1,"gfi","GFi","Picea abies",1,"NB","fi","fi","fi","FI","FI","FI",30,2,1,325,32.5,"sampled",227,340,130,34,0.090792027688745,17.84,0.0499093835986184,0.0999860870850348,"30","14",7,34,"no growth",0.090792027688745,26.5566059556882,1.3,0.678683251666015,0.818618937104054,39.8866666666667,40.251766006806,29.2321803619942,0.818618937104054,"coeff_sp","sb",33.984117001349,0.164483126286529,16.9920585006745
