bund_nr,ort,lfd_nr,schicht,deckung_bze2,deckung,art,frequenz_epi,anz_flechten
120041,z,11,ks,60.0,-9.0,193.074.005,,
120041,z,12,ks,0.5,-9.0,036.004.014,,
120041,z,13,ks,0.1,-9.0,080.035.018,,
120041,z,14,ks,0.5,-9.0,193.087.019,,
120041,z,15,ms,10.0,-9.0,334.011.017,,
120041,z,16,ms,2.0,-9.0,385.005.001,,
120041,z,17,ms,1.0,-9.0,357.008.001,,
120041,z,18,ms,70.0,-9.0,315.011.003,,
120041,z,19,ms,0.5,-9.0,315.001.019,,
120041,z,20,ms,0.5,-9.0,317.009.021,,
120041,z,21,ms,10.0,-9.0,334.011.016,,
120041,z,22,ms,50.0,-9.0,357.005.009,,
120041,z,23,ms,1.0,-9.0,385.005.002,,
120042,z,1,bs,75.0,-9.0,026.007.007,,
120042,z,2,ks,0.3,-9.0,036.004.011,,
120042,z,3,ks,3.0,-9.0,193.091.001,,
120042,z,4,ks,0.1,-9.0,080.028.002,,
120042,z,5,ks,15.0,-9.0,193.074.005,,
120042,z,6,ks,0.3,-9.0,199.012.124,,
120042,z,7,ms,40.0,-9.0,357.005.003,,
120043,z,1,bs,95.0,-9.0,026.007.007,,
120043,z,2,ks,90.0,-9.0,193.074.005,,
120043,z,3,ms,12.0,-9.0,357.005.003,,
120044,z,1,bs,95.0,-9.0,026.007.007,,
120044,z,2,ks,1.0,-9.0,036.004.011,,
120044,z,3,ks,1.0,-9.0,132.018.004,,
120044,z,4,ms,70.0,-9.0,357.005.003,,
120044,z,5,ms,1.0,-9.0,334.011.017,,
120044,z,6,ms,14.0,-9.0,357.008.001,,
120045,z,1,b1,55.0,-9.0,026.007.007,,
120045,z,2,bs,65.0,-9.0,026.007.007,,
120045,z,3,ks,0.5,-9.0,036.004.014,,
120045,z,4,ks,1.0,-9.0,026.007.007,,
120045,z,5,ks,0.1,-9.0,036.001.001,,
120045,z,6,ks,0.2,-9.0,036.004.011,,
120045,z,7,ks,1.0,-9.0,132.018.006,,
120045,z,8,ks,0.5,-9.0,026.007.007,,
120045,z,9,ks,0.5,-9.0,132.018.006,,
120045,z,10,ks,0.1,-9.0,169.172.001,,
120045,z,11,ks,0.5,-9.0,193.004.103,,
120045,z,12,ks,0.5,-9.0,193.091.001,,
120045,z,13,ks,1.0,-9.0,193.074.005,,
120045,z,14,ks,0.5,-9.0,132.003.001,,
120045,z,15,ks,0.1,-9.0,132.003.001,,
120045,z,16,ks,0.1,-9.0,036.004.001,,
120045,z,17,ks,0.5,-9.0,199.012.012,,
120045,z,18,ks,0.5,-9.0,193.074.005,,
120045,z,19,ks,15.0,-9.0,132.018.004,,
120045,z,20,ms,70.0,-9.0,357.005.003,,
120045,z,21,ms,2.0,-9.0,311.001.001,,
120045,z,22,ms,0.5,-9.0,357.005.009,,
120045,z,23,ms,70.0,-9.0,357.005.003,,
120045,z,24,ms,0.5,-9.0,317.009.021,,
120045,z,25,ms,0.2,-9.0,338.001.003,,
120045,z,26,ms,0.5,-9.0,334.004.006,,
120045,z,27,ms,2.0,-9.0,334.011.017,,
120046,z,1,b1,60.0,-9.0,026.007.007,,
120046,z,2,b2,2.0,-9.0,026.007.007,,
120046,z,3,bs,90.0,-9.0,026.007.007,,
120046,z,4,ks,0.5,-9.0,036.004.014,,
120046,z,5,ks,0.5,-9.0,026.007.007,,
120046,z,6,ks,1.0,-9.0,132.018.006,,
120046,z,7,ks,0.1,-9.0,169.158.009,,
120046,z,8,ks,0.5,-9.0,132.018.006,,
120046,z,9,ks,4.0,-9.0,036.004.011,,
120046,z,10,ks,5.0,-9.0,132.018.004,,
120046,z,11,ks,35.0,-9.0,193.074.005,,
120046,z,12,ks,4.0,-9.0,132.018.004,,
120046,z,13,ks,15.0,-9.0,193.074.005,,
120046,z,14,ms,40.0,-9.0,357.005.003,,
120046,z,15,ms,0.5,-9.0,317.009.021,,
120046,z,16,ms,60.0,-9.0,357.005.009,,
120046,z,17,ms,25.0,-9.0,357.008.001,,
120046,z,18,ms,45.0,-9.0,357.008.001,,
120046,z,19,ms,0.5,-9.0,334.011.017,,
120047,z,1,bs,12.0,-9.0,080.035.018,,
120047,z,2,bs,60.0,-9.0,026.007.007,,
120047,z,3,bs,11.0,-9.0,034.001.001,,
120047,z,4,bs,7.0,-9.0,036.004.001,,
120047,z,5,ks,15.0,-9.0,193.074.001,,
120047,z,6,ks,2.0,-9.0,061.014.001,,
120047,z,7,ks,1.0,-9.0,080.009.076,,
120047,z,8,ks,0.5,-9.0,110.001.999,,
120047,z,9,ks,2.0,-9.0,128.001.001,,
120047,z,10,ks,50.0,-9.0,193.074.005,,
120047,z,11,ks,0.75,-9.0,099.001.001,,
120047,z,12,ks,0.3,-9.0,132.018.006,,
120047,z,13,ms,3.0,-9.0,357.005.003,,
120047,z,14,ss,3.0,-9.0,080.028.002,,
120047,z,15,ss,2.0,-9.0,099.001.001,,
120047,z,16,ss,16.0,-9.0,036.004.014,,
120047,z,17,ss,2.0,-9.0,103.004.001,,
120047,z,18,ss,3.0,-9.0,080.035.018,,
120048,z,1,bs,70.0,-9.0,026.007.007,,
120048,z,2,ks,12.0,-9.0,019.003.001,,
120048,z,3,ks,7.0,-9.0,039.001.001,,
120048,z,4,ks,4.0,-9.0,040.001.006,,
120048,z,5,ks,7.0,-9.0,098.001.003,,
120048,z,6,ks,0.3,-9.0,080.028.002,,
120048,z,7,ks,20.0,-9.0,019.003.009,,
120048,z,8,ks,15.0,-9.0,080.009.007,,
120048,z,9,ks,40.0,-9.0,080.009.076,,
120048,z,10,ks,0.3,-9.0,080.035.014,,
120048,z,11,ms,11.0,-9.0,357.005.003,,
120048,z,12,ms,20.0,-9.0,315.011.003,,
120048,z,13,ss,2.0,-9.0,036.004.999,,
120049,z,1,bs,85.0,-9.0,036.001.001,,
120049,z,2,ks,1.0,-9.0,154.021.027,,
120049,z,3,ks,1.0,-9.0,183.043.001,,
120049,z,4,ks,4.0,-9.0,193.040.003,,
120049,z,5,ks,12.0,-9.0,193.102.001,,
120049,z,6,ks,3.0,-9.0,040.001.006,,
120049,z,7,ks,12.0,-9.0,098.001.003,,
120049,z,8,ks,8.0,-9.0,080.009.007,,
120049,z,9,ks,0.5,-9.0,019.003.009,,
120049,z,10,ks,6.0,-9.0,061.014.001,,
120049,z,11,ks,1.0,-9.0,080.009.076,,
120049,z,12,ks,4.0,-9.0,144.005.010,,
120049,z,13,ks,1.0,-9.0,144.005.132,,
120049,z,14,ss,35.0,-9.0,036.001.001,,
120049,z,15,ss,1.0,-9.0,164.001.002,,
120050,z,1,bs,80.0,-9.0,026.007.007,,
120050,z,2,bs,20.0,-9.0,036.001.001,,
120050,z,3,ks,1.0,-9.0,193.091.001,,
120050,z,4,ks,1.0,-9.0,132.018.006,,
120050,z,5,ks,8.0,-9.0,015.001.001,,
120050,z,6,ks,1.0,-9.0,019.003.017,,
120050,z,7,ks,1.0,-9.0,087.007.101,,
120050,z,8,ks,1.0,-9.0,193.016.004,,
120050,z,9,ms,20.0,-9.0,315.011.003,,
120050,z,10,ms,10.0,-9.0,357.008.001,,
120050,z,11,ss,0.3,-9.0,034.001.001,,
120050,z,12,ss,3.0,-9.0,036.001.001,,
120050,z,13,ss,1.0,-9.0,036.004.014,,
120050,z,14,ss,0.3,-9.0,080.028.002,,
120051,z,1,bs,1.0,-9.0,034.001.001,,
120051,z,2,bs,90.0,-9.0,036.004.011,,
120051,z,3,bs,1.0,-9.0,026.007.007,,
120051,z,4,bs,10.0,-9.0,036.004.001,,
120051,z,5,ks,1.0,-9.0,019.003.017,,
120051,z,6,ks,1.0,-9.0,080.009.076,,
120051,z,7,ks,10.0,-9.0,193.074.005,,
120051,z,8,ks,1.0,-9.0,036.004.011,,
120051,z,9,ms,4.0,-9.0,357.008.001,,
120051,z,10,ms,5.0,-9.0,334.011.016,,
120051,z,11,ms,1.0,-9.0,357.005.003,,
120051,z,12,ss,2.0,-9.0,080.028.002,,
120052,z,1,bs,100.0,-9.0,036.001.001,,
120052,z,2,ks,15.0,-9.0,193.102.001,,
120052,z,3,ks,0.3,-9.0,036.004.011,,
120052,z,4,ks,1.0,-9.0,098.001.003,,
120052,z,5,ks,0.5,-9.0,183.043.001,,
120052,z,6,ks,1.0,-9.0,199.012.064,,
120052,z,7,ks,10.0,-9.0,193.016.027,,
120052,z,8,ks,10.0,-9.0,061.014.001,,
120052,z,9,ks,1.0,-9.0,082.001.006,,
120052,z,10,ks,1.0,-9.0,144.005.010,,
120052,z,11,ms,1.0,-9.0,385.005.001,,
120052,z,12,ms,1.0,-9.0,357.005.003,,
120052,z,13,ss,40.0,-9.0,036.001.001,,
120053,z,1,bs,95.0,-9.0,026.002.001,,
120054,z,1,bs,95.0,-9.0,026.007.007,,
120054,z,2,ks,1.0,-9.0,080.035.018,,
120054,z,3,ks,10.0,-9.0,034.001.001,,
120054,z,4,ks,1.0,-9.0,103.004.001,,
120054,z,5,ks,10.0,-9.0,132.018.006,,
120054,z,6,ks,1.0,-9.0,036.001.001,,
120054,z,7,ks,5.0,-9.0,036.004.011,,
120054,z,8,ks,0.5,-9.0,019.003.017,,
120054,z,9,ks,0.5,-9.0,080.009.076,,
120054,z,10,ks,5.0,-9.0,080.028.002,,
120054,z,11,ks,70.0,-9.0,193.074.005,,
120054,z,12,ks,0.5,-9.0,019.003.009,,
120054,z,13,ms,5.0,-9.0,334.011.999,,
120054,z,14,ms,2.0,-9.0,357.005.003,,
120054,z,15,ms,70.0,-9.0,357.008.001,,
120055,z,1,bs,95.0,-9.0,026.007.007,,
120055,z,2,ks,1.0,-9.0,036.004.011,,
120055,z,3,ks,40.0,-9.0,193.074.005,,
120055,z,4,ks,1.0,-9.0,015.001.001,,
120055,z,5,ms,1.0,-9.0,357.005.003,,
120055,z,6,ms,1.0,-9.0,334.011.999,,
120055,z,7,ms,15.0,-9.0,357.008.001,,
120055,z,8,ss,1.0,-9.0,034.001.001,,
120056,z,1,bs,100.0,-9.0,036.001.001,,
120056,z,2,ks,3.0,-9.0,036.001.001,,
120056,z,3,ks,0.3,-9.0,082.001.006,,
120056,z,4,ks,1.0,-9.0,019.003.017,,
120056,z,5,ks,1.0,-9.0,199.012.124,,
120056,z,6,ms,3.0,-9.0,357.005.003,,
120056,z,7,ms,2.0,-9.0,385.005.999,,
120057,z,1,bs,16.0,-9.0,034.001.001,,
120057,z,2,bs,80.0,-9.0,026.007.007,,
120057,z,3,ks,0.8,-9.0,036.001.001,,
120057,z,4,ks,4.0,-9.0,036.004.014,,
120057,z,5,ks,1.0,-9.0,080.035.018,,
120057,z,6,ks,1.0,-9.0,132.018.006,,
120057,z,7,ks,4.0,-9.0,019.003.017,,
120057,z,8,ks,70.0,-9.0,080.009.007,,
120057,z,9,ks,3.0,-9.0,080.009.076,,
120057,z,10,ks,4.0,-9.0,080.028.002,,
120057,z,11,ks,18.0,-9.0,193.074.005,,
120057,z,12,ms,8.0,-9.0,357.005.003,,
120057,z,13,ms,90.0,-9.0,315.011.003,,
120058,z,1,bs,75.0,-9.0,026.007.007,,
120058,z,2,ks,5.0,-9.0,019.003.017,,
120058,z,3,ks,35.0,-9.0,080.009.076,,
120058,z,4,ms,6.0,-9.0,357.005.003,,
120058,z,5,ss,1.0,-9.0,080.028.002,,
120058,z,6,ss,6.0,-9.0,036.004.014,,
120058,z,7,ss,6.0,-9.0,103.004.001,,
120058,z,8,ss,55.0,-9.0,036.001.001,,
120059,z,1,bs,65.0,-9.0,026.007.007,,
120059,z,2,ks,0.3,-9.0,019.003.009,,
120059,z,3,ks,0.3,-9.0,080.009.007,,
120059,z,4,ks,73.0,-9.0,193.074.005,,
120059,z,5,ms,60.0,-9.0,315.011.003,,
120059,z,6,ss,90.0,-9.0,080.035.018,,
120059,z,7,ss,3.0,-9.0,103.004.001,,
120060,z,1,bs,90.0,-9.0,026.004.001,,
120060,z,2,ks,1.0,-9.0,019.003.009,,
120060,z,3,ks,1.0,-9.0,193.083.004,,
120060,z,4,ks,1.0,-9.0,080.028.002,,
120060,z,5,ks,1.0,-9.0,036.001.001,,
120060,z,6,ks,1.0,-9.0,040.001.006,,
120060,z,7,ks,1.0,-9.0,110.001.006,,
120060,z,8,ms,3.0,-9.0,315.011.003,,
120060,z,9,ms,1.0,-9.0,385.005.001,,
120060,z,10,ms,1.0,-9.0,357.005.003,,
120060,z,11,ss,2.0,-9.0,080.034.999,,
120061,z,1,bs,70.0,-9.0,026.007.007,,
120061,z,2,ks,1.0,-9.0,034.001.001,,
120061,z,3,ks,1.0,-9.0,036.004.011,,
120061,z,4,ks,1.0,-9.0,080.035.018,,
120061,z,5,ks,50.0,-9.0,132.018.006,,
120061,z,6,ks,1.0,-9.0,189.001.013,,
120061,z,7,ks,1.0,-9.0,199.012.124,,
120061,z,8,ks,20.0,-9.0,193.074.005,,
120061,z,9,ks,1.0,-9.0,193.016.004,,
120061,z,10,ks,5.0,-9.0,082.001.006,,
120061,z,11,ks,75.0,-9.0,080.009.007,,
120061,z,12,ms,5.0,-9.0,357.005.003,,
120061,z,13,ms,10.0,-9.0,315.011.003,,
120061,z,14,ms,3.0,-9.0,357.008.001,,
120062,z,1,bs,80.0,-9.0,026.007.007,,
120062,z,2,ks,10.0,-9.0,036.004.014,,
120062,z,3,ks,4.0,-9.0,098.001.003,,
120062,z,4,ks,85.0,-9.0,193.074.005,,
120062,z,5,ks,1.0,-9.0,019.003.017,,
120062,z,6,ks,30.0,-9.0,080.009.007,,
120062,z,7,ms,20.0,-9.0,315.011.003,,
120062,z,8,ss,3.0,-9.0,034.001.001,,
120062,z,9,ss,20.0,-9.0,103.004.001,,
120063,z,1,bs,100.0,-9.0,026.002.001,,
120063,z,2,ks,1.0,-9.0,036.001.001,,
120063,z,3,ks,1.0,-9.0,193.074.005,,
120063,z,4,ms,12.0,-9.0,315.011.003,,
120066,z,1,bs,70.0,-9.0,026.007.007,,
120066,z,2,ks,1.0,-9.0,036.004.014,,
120066,z,3,ks,1.0,-9.0,080.035.018,,
120066,z,4,ks,85.0,-9.0,132.018.006,,
120066,z,5,ks,1.0,-9.0,080.028.002,,
120066,z,6,ks,1.0,-9.0,193.113.001,,
120066,z,7,ks,18.0,-9.0,193.074.005,,
120066,z,8,ks,1.0,-9.0,132.018.004,,
120066,z,9,ms,90.0,-9.0,357.008.001,,
120067,z,1,bs,75.0,-9.0,026.007.007,,
120067,z,2,ks,5.0,-9.0,036.004.011,,
120067,z,3,ks,0.5,-9.0,081.016.036,,
120067,z,4,ks,3.0,-9.0,103.004.001,,
120067,z,5,ks,0.5,-9.0,123.002.001,,
120067,z,6,ks,20.0,-9.0,193.091.001,,
120067,z,7,ks,40.0,-9.0,080.009.007,,
120067,z,8,ks,0.5,-9.0,057.002.002,,
120067,z,9,ks,3.0,-9.0,019.003.009,,
120067,z,10,ks,1.0,-9.0,019.003.017,,
120067,z,11,ks,75.0,-9.0,193.074.005,,
120067,z,12,ks,0.5,-9.0,193.016.008,,
120067,z,13,ks,3.0,-9.0,080.028.002,,
120067,z,14,ms,5.0,-9.0,357.005.003,,
120067,z,15,ms,3.0,-9.0,357.008.001,,
120068,z,1,bs,80.0,-9.0,026.007.007,,
120068,z,2,ks,0.5,-9.0,080.028.002,,
120068,z,3,ks,70.0,-9.0,193.074.005,,
120068,z,4,ms,1.0,-9.0,315.011.003,,
120068,z,5,ms,10.0,-9.0,334.011.017,,
120068,z,6,ms,50.0,-9.0,357.008.001,,
120069,z,1,bs,95.0,-9.0,026.007.007,,
120069,z,2,ks,0.5,-9.0,036.001.001,,
120069,z,3,ks,0.5,-9.0,036.004.011,,
120069,z,4,ks,1.0,-9.0,132.018.006,,
120069,z,5,ks,55.0,-9.0,193.074.005,,
120069,z,6,ks,0.5,-9.0,080.028.002,,
120069,z,7,ms,5.0,-9.0,334.011.999,,
120069,z,8,ms,20.0,-9.0,357.005.003,,
120069,z,9,ms,50.0,-9.0,357.008.001,,
120070,z,1,bs,80.0,-9.0,026.007.007,,
120070,z,2,ks,0.2,-9.0,036.004.011,,
120070,z,3,ks,0.2,-9.0,080.035.018,,
120070,z,4,ks,14.0,-9.0,132.018.006,,
120070,z,5,ks,0.1,-9.0,080.028.002,,
120070,z,6,ks,0.2,-9.0,132.003.001,,
120070,z,7,ks,75.0,-9.0,193.074.005,,
120070,z,8,ms,0.3,-9.0,334.011.999,,
120070,z,9,ms,58.0,-9.0,357.008.001,,
120071,z,1,bs,25.0,-9.0,026.002.001,,
120071,z,2,bs,50.0,-9.0,026.007.007,,
120071,z,3,ks,3.0,-9.0,193.074.005,,
120071,z,4,ks,5.0,-9.0,082.001.006,,
120071,z,5,ks,3.0,-9.0,080.009.007,,
120071,z,6,ks,17.0,-9.0,019.003.009,,
120071,z,7,ks,2.0,-9.0,015.001.001,,
120071,z,8,ms,8.0,-9.0,315.011.003,,
120071,z,9,ss,1.0,-9.0,034.001.001,,
120071,z,10,ss,2.0,-9.0,036.001.001,,
120071,z,11,ss,1.0,-9.0,036.004.999,,
120071,z,12,ss,1.0,-9.0,080.035.018,,
120071,z,13,ss,1.0,-9.0,080.028.002,,
120071,z,14,ss,1.0,-9.0,035.001.001,,
120072,z,1,bs,80.0,-9.0,036.001.001,,
120072,z,2,bs,80.0,-9.0,036.004.999,,
120072,z,3,ks,1.0,-9.0,040.001.006,,
120072,z,4,ks,8.0,-9.0,098.001.003,,
120072,z,5,ks,4.0,-9.0,193.091.001,,
120072,z,6,ks,5.0,-9.0,154.027.007,,
120072,z,7,ks,1.0,-9.0,015.001.001,,
120072,z,8,ks,8.0,-9.0,019.003.009,,
120072,z,9,ks,6.0,-9.0,057.006.006,,
120072,z,10,ks,30.0,-9.0,080.009.007,,
120072,z,11,ks,1.0,-9.0,080.009.076,,
120072,z,12,ks,10.0,-9.0,080.028.002,,
120072,z,13,ks,6.0,-9.0,082.001.006,,
120072,z,14,ss,10.0,-9.0,080.035.018,,
120073,z,1,bs,90.0,-9.0,026.007.007,,
120073,z,2,ks,1.0,-9.0,036.004.011,,
120073,z,3,ks,0.5,-9.0,080.035.018,,
120073,z,4,ks,1.0,-9.0,103.004.001,,
120073,z,5,ks,0.5,-9.0,019.003.017,,
120073,z,6,ks,95.0,-9.0,193.074.005,,
120073,z,7,ms,85.0,-9.0,357.008.001,,
120074,z,1,bs,90.0,-9.0,026.007.007,,
120074,z,2,ks,1.0,-9.0,036.004.014,,
120074,z,3,ks,1.0,-9.0,193.091.001,,
120074,z,4,ks,2.0,-9.0,015.001.001,,
120074,z,5,ks,1.0,-9.0,019.003.009,,
120074,z,6,ks,9.0,-9.0,132.018.004,,
120074,z,7,ks,60.0,-9.0,193.074.005,,
120074,z,8,ms,35.0,-9.0,357.008.001,,
120074,z,9,ss,10.0,-9.0,080.035.018,,
120074,z,10,ss,1.0,-9.0,034.001.001,,
120074,z,11,ss,1.0,-9.0,080.028.002,,
120075,z,1,bs,90.0,-9.0,026.007.007,,
120075,z,2,ks,3.0,-9.0,036.001.001,,
120075,z,3,ks,2.0,-9.0,036.004.014,,
120075,z,4,ks,2.0,-9.0,193.074.005,,
120075,z,5,ks,0.5,-9.0,036.004.001,,
120075,z,6,ks,0.5,-9.0,199.012.124,,
120075,z,7,ms,0.5,-9.0,334.011.999,,
120075,z,8,ms,3.0,-9.0,357.005.003,,
120075,z,9,ms,30.0,-9.0,315.011.003,,
120076,z,1,bs,70.0,-9.0,026.007.007,,
120076,z,2,ks,20.0,-9.0,132.018.006,,
120076,z,3,ks,83.0,-9.0,193.074.005,,
120076,z,4,ms,5.0,-9.0,315.011.003,,
120076,z,5,ms,0.5,-9.0,334.013.001,,
120076,z,6,ms,85.0,-9.0,357.008.001,,
120077,z,1,bs,40.0,-9.0,081.030.001,,
120077,z,2,bs,35.0,-9.0,026.007.007,,
120077,z,3,ks,2.0,-9.0,018.001.001,,
120077,z,4,ks,10.0,-9.0,083.001.037,,
120077,z,5,ks,5.0,-9.0,193.102.001,,
120077,z,6,ks,1.0,-9.0,057.002.002,,
120077,z,7,ks,30.0,-9.0,066.005.001,,
120077,z,8,ks,30.0,-9.0,080.009.007,,
120077,z,9,ks,5.0,-9.0,080.009.076,,
120077,z,10,ks,5.0,-9.0,144.005.132,,
120077,z,11,ks,5.0,-9.0,193.016.027,,
120077,z,12,ks,1.0,-9.0,193.074.005,,
120077,z,13,ms,40.0,-9.0,315.011.003,,
120077,z,14,ss,1.0,-9.0,103.004.001,,
120077,z,15,ss,2.0,-9.0,164.001.002,,
120077,z,16,ss,1.0,-9.0,035.003.001,,
120077,z,17,ss,1.0,-9.0,080.035.017,,
120078,z,1,bs,65.0,-9.0,026.007.007,,
120078,z,2,ks,8.0,-9.0,193.091.001,,
120078,z,3,ks,1.0,-9.0,034.001.001,,
120078,z,4,ks,40.0,-9.0,132.018.006,,
120078,z,5,ks,4.0,-9.0,019.003.009,,
120078,z,6,ks,1.0,-9.0,057.002.002,,
120078,z,7,ks,10.0,-9.0,080.009.007,,
120078,z,8,ks,15.0,-9.0,082.001.006,,
120078,z,9,ks,10.0,-9.0,193.074.005,,
120078,z,10,ms,18.0,-9.0,315.011.003,,
120078,z,11,ss,1.0,-9.0,036.001.001,,
120078,z,12,ss,1.0,-9.0,036.004.999,,
120078,z,13,ss,1.0,-9.0,080.028.002,,
120079,z,1,bs,90.0,-9.0,026.007.007,,
120079,z,2,ks,1.0,-9.0,132.018.006,,
120079,z,3,ks,2.0,-9.0,019.003.009,,
120079,z,4,ms,40.0,-9.0,315.011.003,,
120079,z,5,ss,3.0,-9.0,080.035.018,,
120079,z,6,ss,1.0,-9.0,080.028.002,,
120080,z,1,bs,80.0,-9.0,034.002.002,,
120080,z,2,ks,2.0,-9.0,005.001.007,,
120080,z,3,ks,3.0,-9.0,019.003.009,,
120080,z,4,ks,1.0,-9.0,061.010.001,,
120080,z,5,ks,1.0,-9.0,151.034.001,,
120080,z,6,ks,70.0,-9.0,199.012.051,,
120080,z,7,ks,1.0,-9.0,193.102.001,,
120080,z,8,ks,1.0,-9.0,169.118.040,,
120080,z,9,ks,3.0,-9.0,154.029.003,,
120080,z,10,ks,20.0,-9.0,098.001.003,,
120080,z,11,ss,2.0,-9.0,164.001.002,,
120080,z,12,ss,2.0,-9.0,034.002.002,,
120081,z,1,bs,80.0,-9.0,026.007.007,,
120081,z,2,ks,1.0,-9.0,083.001.037,,
120081,z,3,ks,90.0,-9.0,193.074.005,,
120081,z,4,ms,85.0,-9.0,357.008.001,,
120081,z,5,ss,0.5,-9.0,034.001.999,,
120081,z,6,ss,1.0,-9.0,036.004.014,,
120081,z,7,ss,0.5,-9.0,103.004.001,,
120081,z,8,ss,4.0,-9.0,080.035.017,,
120081,z,9,ss,0.5,-9.0,080.028.002,,
120083,z,1,bs,75.0,-9.0,026.007.007,,
120083,z,2,bs,30.0,-9.0,026.004.001,,
120083,z,3,ks,3.0,-9.0,005.001.009,,
120083,z,4,ks,20.0,-9.0,019.003.009,,
120083,z,5,ks,30.0,-9.0,080.009.007,,
120083,z,6,ks,4.0,-9.0,082.001.006,,
120083,z,7,ks,4.0,-9.0,019.003.001,,
120083,z,8,ks,2.0,-9.0,193.045.001,,
120083,z,9,ks,2.0,-9.0,040.001.006,,
120083,z,10,ks,4.0,-9.0,183.043.001,,
120083,z,11,ks,2.0,-9.0,193.040.003,,
120083,z,12,ks,20.0,-9.0,039.001.001,,
120083,z,13,ms,7.0,-9.0,315.011.003,,
120083,z,14,ss,1.0,-9.0,164.001.002,,
120083,z,15,ss,2.0,-9.0,080.035.017,,
120083,z,16,ss,20.0,-9.0,035.001.001,,
120084,z,1,bs,90.0,-9.0,036.001.001,,
120084,z,2,bs,1.0,-9.0,036.004.011,,
120084,z,3,bs,30.0,-9.0,026.007.007,,
120084,z,4,ks,10.0,-9.0,036.001.001,,
120084,z,5,ks,25.0,-9.0,098.001.003,,
120084,z,6,ks,1.0,-9.0,199.012.124,,
120084,z,7,ks,5.0,-9.0,019.003.017,,
120084,z,8,ks,1.0,-9.0,057.002.002,,
